    95   1.235E+002     384133845   913752981   653654499    70275748   100720252     1003024   259048663
    96   1.235E+002     384133845   913752981   653654499    70275748   100720252     1003024   259048663
    97   1.342E+002     384733924   903755003   650810865    70577059   100433121      472052   259548939
    98   1.342E+002     384733924   903755003   650810865    70577059   100433121      472052   259548939
    99   1.342E+002     384733924   903755003   650810865    70577059   100433121      472052   259548939
   100   1.342E+002     384733924   903755003   650810865    70577059   100433121      472052   259548939
   101   1.342E+002     384733924   903755003   650810865    70577059   100433121      472052   259548939
   102   1.342E+002     384733924   903755003   650810865    70577059   100433121      472052   259548939
   103   1.342E+002     384733924   903755003   650810865    70577059   100433121      472052   259548939
   104   1.342E+002     384733924   903755003   650810865    70577059   100433121      472052   259548939
   105   1.342E+002     384733924   903755003   650810865    70577059   100433121      472052   259548939
   106   1.342E+002     384733924   903755003   650810865    70577059   100433121      472052   259548939
   107   1.342E+002     384733924   903755003   650810865    70577059   100433121      472052   259548939
   108   1.342E+002     384733924   903755003   650810865    70577059   100433121      472052   259548939
   109   1.342E+002     384733924   903755003   650810865    70577059   100433121      472052   259548939
   110   1.342E+002     384733924   903755003   650810865    70577059   100433121      472052   259548939
   111   1.342E+002     384733924   903755003   650810865    70577059   100433121      472052   259548939
   112   1.342E+002     384733924   903755003   650810865    70577059   100433121      472052   259548939
   113   1.342E+002     384733924   903755003   650810865    70577059   100433121      472052   259548939
   114   1.342E+002     384733924   903755003   650810865    70577059   100433121      472052   259548939
   115   1.376E+002     386533399   909772902   630213866    70965666   100437159     1033019   259059620
   116   1.376E+002     386533399   909772902   630213866    70965666   100437159     1033019   259059620
   117   1.376E+002     386533399   909772902   630213866    70965666   100437159     1033019   259059620
   118   1.376E+002     386533399   909772902   630213866    70965666   100437159     1033019   259059620
   119   1.376E+002     386533399   909772902   630213866    70965666   100437159     1033019   259059620
   120   1.376E+002     386533399   909772902   630213866    70965666   100437159     1033019   259059620
   121   1.376E+002     386533399   909772902   630213866    70965666   100437159     1033019   259059620
   122   1.376E+002     386533399   909772902   630213866    70965666   100437159     1033019   259059620
   123   1.376E+002     386533399   909772902   630213866    70965666   100437159     1033019   259059620
   124   1.376E+002     386533399   909772902   630213866    70965666   100437159     1033019   259059620
   125   1.376E+002     386533399   909772902   630213866    70965666   100437159     1033019   259059620
   126   1.376E+002     386533399   909772902   630213866    70965666   100437159     1033019   259059620
   127   1.376E+002     386533399   909772902   630213866    70965666   100437159     1033019   259059620
   128   1.376E+002     386533399   909772902   630213866    70965666   100437159     1033019   259059620
   129   1.376E+002     386533399   909772902   630213866    70965666   100437159     1033019   259059620
   130   1.405E+002     384733923   903558977   650830224    70047157   102433158      402011   259548931
   131   1.465E+002     384633956   903208055   653903834    70275052   100033528       53024   259041947
   132   1.465E+002     384633956   903208055   653903834    70275052   100033528       53024   259041947
   133   1.465E+002     384633956   903208055   653903834    70275052   100033528       53024   259041947
   134   1.465E+002     384633956   903208055   653903834    70275052   100033528       53024   259041947
   135   1.465E+002     384633956   903208055   653903834    70275052   100033528       53024   259041947
   136   1.465E+002     384633956   903208055   653903834    70275052   100033528       53024   259041947
   137   1.465E+002     384633956   903208055   653903834    70275052   100033528       53024   259041947
   138   1.465E+002     384633956   903208055   653903834    70275052   100033528       53024   259041947
   139   1.465E+002     384633956   903208055   653903834    70275052   100033528       53024   259041947
   140   1.465E+002     384633956   903208055   653903834    70275052   100033528       53024   259041947
   141   1.465E+002     384633956   903208055   653903834    70275052   100033528       53024   259041947
   142   1.465E+002     384633956   903208055   653903834    70275052   100033528       53024   259041947
   143   1.465E+002     384633956   903208055   653903834    70275052   100033528       53024   259041947
   144   1.465E+002     384633956   903208055   653903834    70275052   100033528       53024   259041947
   145   1.465E+002     384633956   903208055   653903834    70275052   100033528       53024   259041947
   146   1.476E+002     384663956   903705018   653103825    70275924   100033025       53023   259041539
   147   1.476E+002     384663956   903705018   653103825    70275924   100033025       53023   259041539
   148   1.476E+002     384663956   903705018   653103825    70275924   100033025       53023   259041539
   149   1.476E+002     384663956   903705018   653103825    70275924   100033025       53023   259041539
   150   1.476E+002     384663956   903705018   653103825    70275924   100033025       53023   259041539
   151   1.476E+002     384663956   903705018   653103825    70275924   100033025       53023   259041539
   152   1.476E+002     384663956   903705018   653103825    70275924   100033025       53023   259041539
   153   1.476E+002     384663956   903705018   653103825    70275924   100033025       53023   259041539
   154   1.476E+002     384663956   903705018   653103825    70275924   100033025       53023   259041539
   155   1.476E+002     384663956   903705018   653103825    70275924   100033025       53023   259041539
   156   1.476E+002     384663956   903705018   653103825    70275924   100033025       53023   259041539
   157   1.476E+002     384663956   903705018   653103825    70275924   100033025       53023   259041539
   158   1.476E+002     384663956   903705018   653103825    70275924   100033025       53023   259041539
   159   1.476E+002     384663956   903705018   653103825    70275924   100033025       53023   259041539
   160   1.476E+002     384663956   903705018   653103825    70275924   100033025       53023   259041539
   161   1.476E+002     384663956   903705018   653103825    70275924   100033025       53023   259041539
   162   1.476E+002     384663956   903705018   653103825    70275924   100033025       53023   259041539
   163   1.476E+002     384663956   903705018   653103825    70275924   100033025       53023   259041539
   164   1.476E+002     384663956   903705018   653103825    70275924   100033025       53023   259041539
   165   1.476E+002     384663956   903705018   653103825    70275924   100033025       53023   259041539
   166   1.476E+002     384663956   903705018   653103825    70275924   100033025       53023   259041539
   167   1.476E+002     384663956   903705018   653103825    70275924   100033025       53023   259041539
   168   1.476E+002     384663956   903705018   653103825    70275924   100033025       53023   259041539
   169   1.476E+002     384663956   903705018   653103825    70275924   100033025       53023   259041539
   170   1.476E+002     384663956   903705018   653103825    70275924   100033025       53023   259041539
   171   1.476E+002     384663956   903705018   653103825    70275924   100033025       53023   259041539
   172   1.476E+002     384663956   903705018   653103825    70275924   100033025       53023   259041539
   173   1.476E+002     384663956   903705018   653103825    70275924   100033025       53023   259041539
   174   1.476E+002     384663956   903705018   653103825    70275924   100033025       53023   259041539
   175   1.476E+002     384663956   903705018   653103825    70275924   100033025       53023   259041539
   176   1.476E+002     384663956   903705018   653103825    70275924   100033025       53023   259041539
   177   1.476E+002     384663956   903705018   653103825    70275924   100033025       53023   259041539
   178   1.476E+002     384663956   903705018   653103825    70275924   100033025       53023   259041539
   179   1.476E+002     384663956   903705018   653103825    70275924   100033025       53023   259041539
   180   1.476E+002     384663956   903705018   653103825    70275924   100033025       53023   259041539
   181   1.476E+002     384663956   903705018   653103825    70275924   100033025       53023   259041539
   182   1.476E+002     384663956   903705018   653103825    70275924   100033025       53023   259041539
   183   1.604E+002     384454928   966144960   600118977    70277354   100939128      639121   259278535
   184   1.604E+002     384454928   966144960   600118977    70277354   100939128      639121   259278535
   185   1.604E+002     384454928   966144960   600118977    70277354   100939128      639121   259278535
   186   1.604E+002     384454928   966144960   600118977    70277354   100939128      639121   259278535
   187   1.604E+002     384454928   966144960   600118977    70277354   100939128      639121   259278535
   188   1.604E+002     384454928   966144960   600118977    70277354   100939128      639121   259278535
   189   1.604E+002     384454928   966144960   600118977    70277354   100939128      639121   259278535
   190   1.604E+002     384454928   966144960   600118977    70277354   100939128      639121   259278535
   191   1.604E+002     384454928   966144960   600118977    70277354   100939128      639121   259278535
   192   1.604E+002     384454928   966144960   600118977    70277354   100939128      639121   259278535
   193   1.604E+002     384454928   966144960   600118977    70277354   100939128      639121   259278535
   194   1.604E+002     384454928   966144960   600118977    70277354   100939128      639121   259278535
   195   1.604E+002     384454928   966144960   600118977    70277354   100939128      639121   259278535
   196   1.604E+002     384454928   966144960   600118977    70277354   100939128      639121   259278535
   197   1.604E+002     384454928   966144960   600118977    70277354   100939128      639121   259278535
   198   1.604E+002     384454928   966144960   600118977    70277354   100939128      639121   259278535
   199   1.604E+002     384454928   966144960   600118977    70277354   100939128      639121   259278535
   200   1.604E+002     384454928   966144960   600118977    70277354   100939128      639121   259278535
   201   1.604E+002     384454928   966144960   600118977    70277354   100939128      639121   259278535
   202   1.604E+002     384454928   966144960   600118977    70277354   100939128      639121   259278535
   203   1.606E+002     384454909   966144923   600158060    70277349   100939125      639120   259278586
   204   1.606E+002     384454909   966144923   600158060    70277349   100939125      639120   259278586
   205   1.606E+002     384454909   966144923   600158060    70277349   100939125      639120   259278586
   206   1.606E+002     384454909   966144923   600158060    70277349   100939125      639120   259278586
   207   1.606E+002     384454909   966144923   600158060    70277349   100939125      639120   259278586
   208   1.635E+002     384733923   913724351   652390144    70036048   100093507        2272   259527152
   209   1.635E+002     384733923   913724351   652390144    70036048   100093507        2272   259527152
   210   1.635E+002     384733923   913724351   652390144    70036048   100093507        2272   259527152
   211   1.635E+002     384733923   913724351   652390144    70036048   100093507        2272   259527152
   212   1.635E+002     384733923   913724351   652390144    70036048   100093507        2272   259527152
   213   1.637E+002     384731312   913724327   652196125    70026044   100003534       22281   259527146
   214   1.637E+002     384731312   913724327   652196125    70026044   100003534       22281   259527146
   215   1.637E+002     384731312   913724327   652196125    70026044   100003534       22281   259527146
   216   1.637E+002     384731312   913724327   652196125    70026044   100003534       22281   259527146
   217   1.637E+002     384731312   913724327   652196125    70026044   100003534       22281   259527146
   218   1.637E+002     384731312   913724327   652196125    70026044   100003534       22281   259527146
   219   1.637E+002     384731312   913724327   652196125    70026044   100003534       22281   259527146
   220   1.637E+002     384731312   913724327   652196125    70026044   100003534       22281   259527146
   221   1.637E+002     384731312   913724327   652196125    70026044   100003534       22281   259527146
   222   1.637E+002     384731312   913724327   652196125    70026044   100003534       22281   259527146
   223   1.637E+002     384731312   913724327   652196125    70026044   100003534       22281   259527146
   224   1.637E+002     384731312   913724327   652196125    70026044   100003534       22281   259527146
   225   1.637E+002     384731312   913724327   652196125    70026044   100003534       22281   259527146
   226   1.637E+002     384731312   913724327   652196125    70026044   100003534       22281   259527146
   227   1.637E+002     384731312   913724327   652196125    70026044   100003534       22281   259527146
   228   1.637E+002     384731312   913724327   652196125    70026044   100003534       22281   259527146
   229   1.637E+002     384731312   913724327   652196125    70026044   100003534       22281   259527146
   230   1.637E+002     384731312   913724327   652196125    70026044   100003534       22281   259527146
   231   1.637E+002     384731312   913724327   652196125    70026044   100003534       22281   259527146
   232   1.637E+002     384731312   913724327   652196125    70026044   100003534       22281   259527146
   233   1.637E+002     384731312   913724327   652196125    70026044   100003534       22281   259527146
   234   1.637E+002     384731312   913724327   652196125    70026044   100003534       22281   259527146
   235   1.637E+002     384731312   913724327   652196125    70026044   100003534       22281   259527146
   236   1.637E+002     384731312   913724327   652196125    70026044   100003534       22281   259527146
   237   1.637E+002     384731312   913724327   652196125    70026044   100003534       22281   259527146
   238   1.637E+002     384731312   913724327   652196125    70026044   100003534       22281   259527146
   239   1.637E+002     384731312   913724327   652196125    70026044   100003534       22281   259527146
   240   1.637E+002     384731312   913724327   652196125    70026044   100003534       22281   259527146
   241   1.637E+002     384731312   913724327   652196125    70026044   100003534       22281   259527146
   242   1.637E+002     384731312   913724327   652196125    70026044   100003534       22281   259527146
   243   1.637E+002     384731312   913724327   652196125    70026044   100003534       22281   259527146
   244   1.637E+002     384731312   913724327   652196125    70026044   100003534       22281   259527146
   245   1.637E+002     384731312   913724327   652196125    70026044   100003534       22281   259527146
   246   1.637E+002     384731312   913724327   652196125    70026044   100003534       22281   259527146
   247   1.637E+002     384731312   913724327   652196125    70026044   100003534       22281   259527146
   248   1.637E+002     384731312   913724327   652196125    70026044   100003534       22281   259527146
   249   1.637E+002     384731312   913724327   652196125    70026044   100003534       22281   259527146
   250   1.637E+002     384731312   913724327   652196125    70026044   100003534       22281   259527146
   251   2.021E+002     383997502   943159873   610055685    70674064   101195116       68066   259842913
   252   2.021E+002     383997502   943159873   610055685    70674064   101195116       68066   259842913
   253   2.021E+002     383997502   943159873   610055685    70674064   101195116       68066   259842913
   254   2.021E+002     383997502   943159873   610055685    70674064   101195116       68066   259842913
   255   2.021E+002     383997502   943159873   610055685    70674064   101195116       68066   259842913
   256   2.021E+002     383997502   943159873   610055685    70674064   101195116       68066   259842913
   257   2.021E+002     383997502   943159873   610055685    70674064   101195116       68066   259842913
   258   2.021E+002     383997502   943159873   610055685    70674064   101195116       68066   259842913
   259   2.021E+002     383997502   943159873   610055685    70674064   101195116       68066   259842913
   260   2.021E+002     383997502   943159873   610055685    70674064   101195116       68066   259842913
   261   2.021E+002     383997502   943159873   610055685    70674064   101195116       68066   259842913
   262   2.021E+002     383997502   943159873   610055685    70674064   101195116       68066   259842913
   263   2.021E+002     383997502   943159873   610055685    70674064   101195116       68066   259842913
   264   2.021E+002     383997502   943159873   610055685    70674064   101195116       68066   259842913
   265   2.021E+002     383997502   943159873   610055685    70674064   101195116       68066   259842913
   266   2.021E+002     383997502   943159873   610055685    70674064   101195116       68066   259842913
   267   2.021E+002     383997502   943159873   610055685    70674064   101195116       68066   259842913
   268   2.021E+002     383997502   943159873   610055685    70674064   101195116       68066   259842913
   269   2.112E+002     383997541   944159046   610065666    70379062   101125013       68025   259848877
   270   2.112E+002     383997541   944159046   610065666    70379062   101125013       68025   259848877
   271   2.112E+002     383997541   944159046   610065666    70379062   101125013       68025   259848877
   272   2.112E+002     383997541   944159046   610065666    70379062   101125013       68025   259848877
   273   2.112E+002     383997541   944159046   610065666    70379062   101125013       68025   259848877
   274   2.112E+002     383997541   944159046   610065666    70379062   101125013       68025   259848877
   275   2.112E+002     383997541   944159046   610065666    70379062   101125013       68025   259848877
   276   2.112E+002     383997541   944159046   610065666    70379062   101125013       68025   259848877
   277   2.112E+002     383997541   944159046   610065666    70379062   101125013       68025   259848877
   278   2.112E+002     383997541   944159046   610065666    70379062   101125013       68025   259848877
   279   2.112E+002     383997541   944159046   610065666    70379062   101125013       68025   259848877
   280   2.112E+002     383997541   944159046   610065666    70379062   101125013       68025   259848877
   281   2.112E+002     383997541   944159046   610065666    70379062   101125013       68025   259848877
   282   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   283   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   284   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   285   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   286   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   287   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   288   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   289   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   290   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   291   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   292   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   293   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   294   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   295   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   296   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   297   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   298   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   299   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   300   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   301   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   302   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   303   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   304   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   305   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   306   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   307   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   308   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   309   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   310   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   311   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   312   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   313   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   314   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   315   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   316   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   317   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   318   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   319   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   320   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   321   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   322   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   323   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   324   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   325   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   326   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   327   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   328   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   329   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   330   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   331   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   332   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   333   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   334   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   335   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   336   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   337   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   338   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   339   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   340   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   341   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   342   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   343   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   344   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   345   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   346   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   347   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   348   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   349   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   350   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   351   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   352   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   353   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   354   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   355   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   356   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   357   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   358   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   359   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   360   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   361   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   362   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   363   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   364   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   365   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   366   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   367   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   368   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   369   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   370   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   371   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   372   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   373   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   374   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
   375   2.225E+002     385997489   932159807   610056467    70178062   101195114       68065   259842005
